0000000000901,00002.543945,00001.860352,00002.094727,00002.744141,00002.680664,00002.646484,00002.705078,00003.330078,00002.778320,00002.050781,-00000.297852,00000.083008,-00000.341797,00000.068359,-00000.014648,-00000.014648
0000000000902,00002.543945,00001.865234,00002.094727,00002.744141,00002.685547,00002.646484,00002.705078,00003.330078,00002.778320,00002.050781,-00000.297852,00000.083008,-00000.341797,00000.068359,-00000.014648,-00000.019531
0000000000903,00002.543945,00001.860352,00002.094727,00002.739258,00002.680664,00002.646484,00002.700195,00003.334961,00002.773438,00002.050781,-00000.297852,00000.083008,-00000.341797,00000.073242,-00000.009766,-00000.019531
0000000000904,00002.539063,00001.860352,00002.094727,00002.734375,00002.685547,00002.641602,00002.705078,00003.330078,00002.773438,00002.050781,-00000.297852,00000.078125,-00000.341797,00000.068359,-00000.014648,-00000.019531
0000000000905,00002.543945,00001.865234,00002.094727,00002.749023,00002.685547,00002.646484,00002.705078,00003.334961,00002.778320,00002.050781,-00000.297852,00000.078125,-00000.341797,00000.068359,-00000.014648,-00000.019531
0000000000906,00002.543945,00001.865234,00002.094727,00002.753906,00002.685547,00002.646484,00002.705078,00003.330078,00002.778320,00002.050781,-00000.297852,00000.078125,-00000.341797,00000.068359,-00000.009766,-00000.019531
0000000000907,00002.543945,00001.860352,00002.094727,00002.749023,00002.690430,00002.651367,00002.705078,00003.334961,00002.773438,00002.055664,-00000.297852,00000.078125,-00000.346680,00000.068359,-00000.014648,-00000.019531
0000000000908,00002.548828,00001.860352,00002.094727,00002.758789,00002.685547,00002.651367,00002.705078,00003.330078,00002.778320,00002.050781,-00000.297852,00000.078125,-00000.341797,00000.068359,-00000.009766,-00000.019531
0000000000909,00002.548828,00001.860352,00002.104492,00002.749023,00002.690430,00002.651367,00002.705078,00003.334961,00002.778320,00002.055664,-00000.297852,00000.083008,-00000.341797,00000.073242,-00000.009766,-00000.019531
0000000000910,00002.543945,00001.860352,00002.124023,00002.753906,00002.685547,00002.651367,00002.700195,00003.330078,00002.778320,00002.050781,-00000.297852,00000.083008,-00000.341797,00000.073242,-00000.009766,-00000.019531
