0000000000904,00014.074429
0000000000905,00014.089437
0000000000906,00014.104481
0000000000907,00014.124435
0000000000908,00014.139304
0000000000909,00014.154394
0000000000910,00014.169328
0000000000911,00014.184384
0000000000912,00014.199337
0000000000913,00014.214389
0000000000914,00014.229493
0000000000915,00014.244396
0000000000916,00014.260351
0000000000917,00014.280447
0000000000918,00014.295420
0000000000919,00014.310530
0000000000920,00014.325374
0000000000921,00014.340344
0000000000922,00014.355292
0000000000923,00014.370396
0000000000924,00014.385370
0000000000925,00014.400290
0000000000926,00014.420419
0000000000927,00014.435325
0000000000928,00014.450399
0000000000929,00014.465436
0000000000930,00014.480379
0000000000931,00014.495396
0000000000932,00014.510392
0000000000933,00014.525355
0000000000934,00014.545369
0000000000935,00014.560375
0000000000936,00014.575375
0000000000937,00014.590366
0000000000938,00014.606412
0000000000939,00014.621373
0000000000940,00014.636391
0000000000941,00014.651442
0000000000942,00014.666369
0000000000943,00014.684423
0000000000944,00014.699422
0000000000945,00014.715380
0000000000946,00014.730362
0000000000947,00014.745454
0000000000948,00014.760412
0000000000949,00014.775292
0000000000950,00014.790446
0000000000951,00014.810387
0000000000952,00014.825422
0000000000953,00014.840421
0000000000954,00014.855359
0000000000955,00014.870402
0000000000956,00014.885403
0000000000957,00014.900403
0000000000958,00014.915397
0000000000959,00014.935458
0000000000960,00014.950389
0000000000961,00014.965435
0000000000962,00014.980448
0000000000963,00014.995399
0000000000964,00015.010332
0000000000965,00015.025450
0000000000966,00015.040383
0000000000967,00015.060478
0000000000968,00015.075405
0000000000969,00015.090355
0000000000970,00015.105529
0000000000971,00015.120510
0000000000972,00015.135457
0000000000973,00015.150345
0000000000974,00015.165448
0000000000975,00015.180410
0000000000976,00015.200429
0000000000977,00015.215420
0000000000978,00015.230359
0000000000979,00015.245509
0000000000980,00015.260351
0000000000981,00015.275356
0000000000982,00015.290331
0000000000983,00015.305432
0000000000984,00015.325392
0000000000985,00015.340433
0000000000986,00015.355434
0000000000987,00015.370400
0000000000988,00015.385421
0000000000989,00015.400461
0000000000990,00015.415383
0000000000991,00015.430318
0000000000992,00015.450389
0000000000993,00015.465396
0000000000994,00015.480406
0000000000995,00015.495440
0000000000996,00015.510368
0000000000997,00015.525421
0000000000998,00015.540464
0000000000999,00015.555388
0000000001000,00015.570370
0000000001001,00015.590473
0000000001002,00015.605383
0000000001003,00015.620423
0000000001004,00015.635401
0000000001005,00015.650393
0000000001006,00015.665359
0000000001007,00015.680430
0000000001008,00015.695372
0000000001009,00015.715405
0000000001010,00015.730422
0000000001011,00015.745363
0000000001012,00015.760471
0000000001013,00015.775379
0000000001014,00015.790412
0000000001015,00015.805409
0000000001016,00015.820427
0000000001017,00015.840372
0000000001018,00015.855431
0000000001019,00015.870413
0000000001020,00015.885337
0000000001021,00015.900479
0000000001022,00015.915467
0000000001023,00015.930387
0000000001024,00015.945397
0000000001025,00015.960433
0000000001026,00015.980447
0000000001027,00015.995470
0000000001028,00016.010411
0000000001029,00016.025461
0000000001030,00016.040510
0000000001031,00016.055418
0000000001032,00016.070418
0000000001033,00016.085425
0000000001034,00016.105447
0000000001035,00016.120386
0000000001036,00016.136478
0000000001037,00016.151472
0000000001038,00016.166407
0000000001039,00016.181434
0000000001040,00016.196395
0000000001041,00016.211467
0000000001042,00016.226380
0000000001043,00016.241468
0000000001044,00016.261452
0000000001045,00016.276436
0000000001046,00016.291475
0000000001047,00016.306450
0000000001048,00016.321441
0000000001049,00016.336460
0000000001050,00016.351396
0000000001051,00016.366324
0000000001052,00016.386462
0000000001053,00016.401428
0000000001054,00016.416433
0000000001055,00016.431451
0000000001056,00016.446413
0000000001057,00016.461436
0000000001058,00016.476472
0000000001059,00016.491369
0000000001060,00016.506363
0000000001061,00016.526464
0000000001062,00016.541441
0000000001063,00016.556516
0000000001064,00016.571434
0000000001065,00016.586424
0000000001066,00016.601461
0000000001067,00016.616448
0000000001068,00016.631458
0000000001069,00016.651505
0000000001070,00016.666466
0000000001071,00016.678485
0000000001072,00016.696491
0000000001073,00016.711515
0000000001074,00016.726408
0000000001075,00016.741657
0000000001076,00016.756428
0000000001077,00016.771410
0000000001078,00016.791487
0000000001079,00016.806422
0000000001080,00016.821412
0000000001081,00016.836434
0000000001082,00016.851465
0000000001083,00016.866411
0000000001084,00016.881546
0000000001085,00016.896433
0000000001086,00016.916440
0000000001087,00016.931468
0000000001088,00016.946541
0000000001089,00016.961565
0000000001090,00016.976479
0000000001091,00016.991471
0000000001092,00017.006373
0000000001093,00017.021641
0000000001094,00017.041613
0000000001095,00017.052470
0000000001096,00017.072605
0000000001097,00017.087484
0000000001098,00017.102441
0000000001099,00017.117426
0000000001100,00017.132489
0000000001101,00017.147479
0000000001102,00017.162539
0000000001103,00017.177488
0000000001104,00017.198735
0000000001105,00017.212492
0000000001106,00017.227461
0000000001107,00017.242446
0000000001108,00017.257466
0000000001109,00017.272482
0000000001110,00017.287432
0000000001111,00017.304312
0000000001112,00017.318459
0000000001113,00017.333544
0000000001114,00017.353529
0000000001115,00017.368466
0000000001116,00017.383462
0000000001117,00017.398470
0000000001118,00017.413506
0000000001119,00017.428382
0000000001120,00017.443431
0000000001121,00017.458527
0000000001122,00017.473453
0000000001123,00017.493550
0000000001124,00017.508512
0000000001125,00017.523414
0000000001126,00017.538523
0000000001127,00017.553486
0000000001128,00017.568473
0000000001129,00017.583463
0000000001130,00017.598451
0000000001131,00017.618498
0000000001132,00017.633504
0000000001133,00017.648513
0000000001134,00017.663455
0000000001135,00017.678461
0000000001136,00017.693464
0000000001137,00017.708471
0000000001138,00017.723330
0000000001139,00017.743541
0000000001140,00017.758503
0000000001141,00017.773488
0000000001142,00017.788536
0000000001143,00017.803445
0000000001144,00017.818694
0000000001145,00017.833537
0000000001146,00017.848477
0000000001147,00017.863539
0000000001148,00017.883557
0000000001149,00017.898481
0000000001150,00017.913516
0000000001151,00017.928469
0000000001152,00017.943455
0000000001153,00017.958493
0000000001154,00017.973533
0000000001155,00017.988465
0000000001156,00018.008501
0000000001157,00018.019462
0000000001158,00018.039420
0000000001159,00018.054498
0000000001160,00018.069513
0000000001161,00018.084477
0000000001162,00018.099528
0000000001163,00018.114503
0000000001164,00018.129387
0000000001165,00018.144433
0000000001166,00018.164471
0000000001167,00018.179514
0000000001168,00018.194474
0000000001169,00018.209520
0000000001170,00018.224430
0000000001171,00018.239524
0000000001172,00018.254518
0000000001173,00018.269455
0000000001174,00018.289525
0000000001175,00018.304496
0000000001176,00018.319445
0000000001177,00018.334522
0000000001178,00018.349419
0000000001179,00018.364521
0000000001180,00018.379751
0000000001181,00018.394592
0000000001182,00018.409571
0000000001183,00018.429598
0000000001184,00018.444563
0000000001185,00018.459477
0000000001186,00018.474560
0000000001187,00018.489570
0000000001188,00018.504506
0000000001189,00018.519473
0000000001190,00018.534555
0000000001191,00018.554531
0000000001192,00018.569550
0000000001193,00018.584575
0000000001194,00018.599524
0000000001195,00018.614532
0000000001196,00018.629600
0000000001197,00018.644478
0000000001198,00018.659483
0000000001199,00018.679596
0000000001200,00018.694478
0000000001201,00018.709579
0000000001202,00018.724549
0000000001203,00018.739507
0000000001204,00018.754556
0000000001205,00018.769570
0000000001206,00018.784492
0000000001207,00018.799543
0000000001208,00018.819588
0000000001209,00018.834699
0000000001210,00018.849632
0000000001211,00018.864602
0000000001212,00018.879542
0000000001213,00018.894606
0000000001214,00018.909576
0000000001215,00018.924576
0000000001216,00018.944611
0000000001217,00018.959564
0000000001218,00018.974540
0000000001219,00018.989547
0000000001220,00019.004570
0000000001221,00019.019550
0000000001222,00019.045191
0000000001223,00019.070660
0000000001224,00019.093943
0000000001225,00019.115629
0000000001226,00019.137061
0000000001227,00019.158762
0000000001228,00019.183531
0000000001229,00019.204865
0000000001230,00019.230521
0000000001231,00019.251886
0000000001232,00019.275125
0000000001233,00019.296610
0000000001234,00019.320650
0000000001235,00019.342832
0000000001236,00019.364429
0000000001237,00019.387677
0000000001238,00019.409789
0000000001239,00019.433619
0000000001240,00019.455080
0000000001241,00019.476977
0000000001242,00019.500402
0000000001243,00019.522392
0000000001244,00019.543859
0000000001245,00019.565501
0000000001246,00019.589649
0000000001247,00019.611024
0000000001248,00019.636370
0000000001249,00019.657781
0000000001250,00019.681898
0000000001251,00019.703467
0000000001252,00019.728642
0000000001253,00019.750170
0000000001254,00019.773992
0000000001255,00019.795887
